"Time (s)","Sound pressure level (dB)"
7.484583000E0,6.251267665E1
7.589457167E0,6.244524793E1
7.695126875E0,5.892867977E1
7.801953083E0,6.002405613E1
7.906576958E0,5.876572798E1
8.011305500E0,5.823217831E1
8.118010500E0,5.901348476E1
8.223722750E0,5.783595834E1
8.328499167E0,5.917487751E1
8.435246375E0,5.817291397E1
8.540889333E0,5.787838393E1
8.645158208E0,5.783205851E1
8.750592292E0,5.930591248E1
8.857104292E0,6.049350242E1
8.961817917E0,5.824311720E1
9.068625958E0,6.150236489E1
9.175066333E0,5.889091582E1
9.278457458E0,5.933226533E1
9.385217708E0,5.988247521E1
9.491669042E0,6.000509446E1
9.594357000E0,6.015054936E1
9.696096000E0,5.891139515E1
9.802682208E0,5.909232154E1
9.909173875E0,5.645542655E1
1.001171287E1,5.858076436E1
1.011873588E1,5.795672256E1
1.022527733E1,6.030785189E1
1.032867662E1,6.037448458E1
1.043046125E1,5.930881211E1
1.053697779E1,5.982745694E1
1.064341563E1,5.977711777E1
1.074602600E1,5.899034763E1
1.085060817E1,5.871391558E1
1.095700542E1,5.684082203E1
1.106103458E1,5.904136232E1
1.116328221E1,5.886737683E1
1.126493717E1,5.715090575E1
1.136650613E1,5.844798843E1
1.147304837E1,5.804516200E1
1.157852908E1,6.048053010E1
1.168217575E1,5.944669192E1
1.178872012E1,5.887699911E1
1.189511562E1,6.002706634E1
1.199787271E1,6.067375572E1
1.209955367E1,5.929301506E1
1.220614346E1,5.783387411E1
1.231186921E1,5.840627384E1
1.241507254E1,5.815531631E1
1.251682379E1,5.805117284E1
1.262326229E1,5.732437717E1
1.272748825E1,5.677556879E1
1.283034975E1,5.813434110E1
1.293247137E1,5.777538152E1
1.303425242E1,5.841445642E1
1.314072004E1,5.928214083E1
1.324512092E1,6.050610715E1
1.334979246E1,5.878443962E1
1.345154096E1,5.811516522E1
1.355804633E1,5.861838161E1
1.366184883E1,5.881055841E1
1.376500092E1,5.941448515E1
1.386703742E1,5.850696746E1
1.396878042E1,6.026434711E1
1.407550125E1,5.894023709E1
1.418225646E1,5.809209900E1
1.428424767E1,5.941046373E1
1.438601708E1,5.954972956E1
1.448898587E1,6.173209030E1
1.459519000E1,5.990705540E1
1.469965796E1,6.124892747E1
1.480165058E1,5.935971733E1
1.490336242E1,5.901953829E1
1.500973521E1,5.869010145E1
1.511189371E1,5.784068842E1
1.521693433E1,5.799558872E1
1.531899883E1,5.823443817E1
1.542077525E1,5.764679951E1
1.552717746E1,5.696343371E1
1.563361083E1,5.708461577E1
1.573617171E1,5.906948134E1
1.583786142E1,5.853084095E1
1.594178054E1,5.753604793E1
1.604826758E1,5.869903626E1
1.615143854E1,5.865867220E1
1.625351542E1,5.780236996E1
1.635525179E1,5.722646212E1
1.646176554E1,5.911003424E1
1.656822046E1,5.916157071E1
1.667067513E1,6.014255785E1
1.677244592E1,6.215958159E1
1.687906642E1,5.912622021E1
1.698557079E1,5.942231125E1
1.708797763E1,5.901045048E1
1.718965129E1,5.763430062E1
1.729615533E1,5.844571854E1
1.740270417E1,5.929988220E1
1.750516804E1,6.031039471E1
1.760687917E1,5.939909846E1
1.771170183E1,5.833803041E1
1.781827004E1,5.757032364E1
1.792041233E1,5.899822356E1
1.802240196E1,5.907004427E1
1.812418475E1,5.887063533E1
1.822905946E1,5.827688471E1
1.833556038E1,5.932534730E1
1.843775583E1,5.938117718E1
1.853987675E1,5.926017023E1
1.864149821E1,6.046123708E1
1.874671767E1,5.830327060E1
1.885057638E1,5.935924243E1
1.895507233E1,5.960223460E1
1.905726558E1,5.765774791E1
1.916235563E1,5.805912767E1
1.926884742E1,5.678692506E1
1.937242992E1,5.969679513E1
1.947444683E1,5.778222049E1
1.957605662E1,5.910180875E1
1.968279104E1,5.869378017E1
1.978927371E1,5.782052586E1
1.989173467E1,5.638846757E1
1.999344033E1,5.803155868E1
2.009551354E1,5.860668413E1
2.020204312E1,5.965899796E1
2.030707308E1,5.884794510E1
2.040910596E1,5.715026602E1
2.051084038E1,5.763878349E1
2.061740371E1,5.709780311E1
2.072384850E1,5.749349669E1
2.082627571E1,5.923099729E1
2.092807200E1,5.759212864E1
2.103455813E1,5.652365433E1
2.113727775E1,5.713554611E1
2.124351987E1,6.075927828E1
2.134536163E1,5.925339335E1
2.145059579E1,5.772612482E1
2.155702575E1,5.667662808E1
2.165897621E1,5.691236391E1
2.176087221E1,5.765550853E1
2.186271096E1,5.853601617E1
2.196923271E1,5.811118179E1
2.207578929E1,6.006717379E1
2.217809017E1,5.898824658E1
2.227975308E1,5.854733268E1
2.238619042E1,5.705876789E1
2.249267750E1,6.032944479E1
2.259529504E1,5.826174248E1
2.269690117E1,5.733518294E1
2.280341021E1,5.860432583E1
2.290993367E1,5.831182579E1
2.301254838E1,6.233261503E1
2.311425925E1,5.990640299E1
2.322074100E1,5.874048408E1
2.332724329E1,5.950440787E1
2.342971496E1,6.027830848E1
2.353151058E1,6.063229752E1
2.363801417E1,5.965584459E1
2.374445392E1,6.148860503E1
2.385058292E1,5.990745977E1
2.395706546E1,6.224505546E1
2.406201254E1,5.734816996E1
2.416738296E1,5.836073494E1
2.427392258E1,5.666335224E1
2.437911558E1,5.858928849E1
2.448112342E1,5.968114120E1
2.458544254E1,5.968742017E1
2.469198171E1,6.100872309E1
2.479636946E1,5.899968817E1
2.489983833E1,6.009411038E1
2.500629404E1,6.040610458E1
2.511279229E1,5.957236576E1
2.521541312E1,6.067558426E1
2.531715654E1,5.993406363E1
2.542364337E1,5.866037812E1
2.552946433E1,5.774048261E1
2.563260962E1,5.820965894E1
2.573440271E1,6.509596458E1
2.584091171E1,6.090027158E1
2.594559354E1,6.014193030E1
2.605177008E1,5.773661454E1
2.615396175E1,6.114270184E1
2.626048958E1,6.289674849E1
2.636686996E1,6.061495469E1
2.646850204E1,6.188163820E1
2.657398075E1,5.662883185E1
2.668050504E1,5.771259869E1
2.678424596E1,5.744542296E1
2.688585854E1,5.925125026E1
2.699233500E1,5.950378239E1
2.709885229E1,6.195322570E1
2.720137179E1,6.024003683E1
2.730313917E1,5.679245044E1
2.740968692E1,5.802004524E1
2.751618875E1,5.951154142E1
2.761870546E1,5.869399476E1
2.772036192E1,5.773823564E1
2.782511404E1,5.600175598E1
2.792737696E1,5.912363692E1
2.803373163E1,5.913758454E1
2.813597563E1,5.908444882E1
2.823771108E1,5.853485190E1
2.834249558E1,5.710424093E1
2.844898129E1,5.751097605E1
2.855133404E1,6.010604548E1
2.865337125E1,5.932399247E1
2.875510871E1,5.892781636E1
2.885993883E1,5.894157936E1
2.896658338E1,6.035216224E1
2.906873137E1,6.105670777E1
2.917079875E1,5.921892948E1
2.927251354E1,6.008409265E1
2.937736958E1,5.861543410E1
2.948388021E1,5.775444356E1
2.958613054E1,5.986284135E1
2.968816946E1,5.799637535E1
2.978994063E1,5.785632325E1
2.989478679E1,5.978791866E1
3.000091079E1,6.024222155E1
3.010351138E1,5.765503356E1
3.020561262E1,5.808133526E1
3.030732037E1,5.851352792E1
3.041215892E1,5.918812387E1
3.051740242E1,6.082941615E1
3.062089762E1,5.848083456E1
3.072299258E1,5.837300044E1
3.082467867E1,5.887265430E1
3.093095812E1,5.788489318E1
3.103418204E1,5.892104903E1
3.113827429E1,5.884973595E1
3.124033563E1,5.838980435E1
3.134201025E1,5.866662454E1
3.144843442E1,5.920843717E1
3.155059325E1,5.795766474E1
3.165568712E1,5.682842845E1
3.175774050E1,5.747870788E1
3.185944229E1,5.957925547E1
3.196592058E1,5.833313270E1
3.207237833E1,5.871696251E1
3.217495617E1,5.783150772E1
3.227672571E1,5.976538216E1
3.238324663E1,5.913423171E1
3.249001742E1,5.891233852E1
3.259224054E1,5.853830336E1
3.269399404E1,5.842170926E1
3.280047292E1,5.848465204E1
3.290699971E1,5.817810890E1
3.300945117E1,5.801656015E1
3.311121517E1,5.898916183E1
3.321781192E1,5.990392001E1
3.332211021E1,5.918679238E1
3.342472821E1,5.835877983E1
3.352676671E1,5.763375313E1
3.363023583E1,5.724971198E1
3.373679613E1,5.861422508E1
3.384184067E1,5.673132465E1
3.394387875E1,6.297794147E1
3.404563425E1,6.284556250E1
3.414965529E1,6.339815193E1
3.425609163E1,6.048675050E1
3.435914371E1,5.904146977E1
3.446129358E1,5.798593300E1
3.456292454E1,5.876317511E1
3.466939567E1,5.876455070E1
3.477608579E1,7.013055301E1
3.487840217E1,6.374737459E1
3.498007479E1,6.638856742E1
3.508246929E1,6.252937822E1
3.518334917E1,6.562427912E1
3.528994992E1,6.075094956E1
3.539376646E1,7.386229609E1
3.550011037E1,6.251205556E1
3.560233029E1,6.027096825E1
3.570885371E1,6.657846961E1
3.581436671E1,8.218821798E1
3.592076737E1,6.569146389E1
3.602402633E1,5.946029798E1
3.613011238E1,5.782626268E1
3.623172046E1,5.740748086E1
3.633741104E1,5.741795317E1
3.644391850E1,5.840012253E1
3.654729458E1,5.803843242E1
3.664975171E1,6.038432108E1
3.675626475E1,5.800192268E1
3.686243096E1,5.717169867E1
3.696450321E1,5.959768088E1
3.706626287E1,6.019077627E1
3.717274971E1,5.982069391E1
3.727754317E1,6.096083483E1
3.737985825E1,6.022324294E1
3.748190275E1,6.079314092E1
3.758360967E1,5.980701011E1
3.769013779E1,6.098979666E1
3.779664112E1,5.860632811E1
3.789909000E1,6.074270116E1
3.800085767E1,5.996753166E1
3.810739346E1,5.934735437E1
3.821349750E1,5.976933433E1
3.831631258E1,6.072800279E1
3.842061029E1,6.042262507E1
3.852712312E1,5.850881090E1
3.863344292E1,5.931685713E1
3.873516175E1,5.946923077E1
3.884164454E1,5.772370374E1
3.894675579E1,5.933611188E1
3.905069150E1,5.858175942E1
3.915243067E1,6.069849250E1
3.925895508E1,6.158653090E1
3.936345225E1,6.138957343E1
3.946602450E1,5.844401718E1
3.956800767E1,5.790154480E1
3.966981021E1,5.910591169E1
3.977634742E1,5.768390166E1
3.988014600E1,6.060586497E1
3.998340054E1,5.813666593E1
4.008537733E1,6.051052013E1
4.018719079E1,5.999049336E1
4.028937542E1,5.869163563E1
4.039599804E1,5.876093837E1
4.050080979E1,5.993585139E1
4.060278942E1,5.875246812E1
4.070453617E1,5.789991388E1
4.081103200E1,6.081690307E1
4.091349254E1,6.136142788E1
4.101812579E1,6.063329512E1
4.112004425E1,5.866033077E1
4.122195125E1,5.747738971E1
4.132842771E1,5.865123120E1
4.143009596E1,5.790301213E1
4.153546092E1,5.943353106E1
4.163744108E1,5.866349373E1
4.173926179E1,5.892715718E1
4.184580563E1,6.130035421E1
4.195055175E1,6.136675262E1
4.205293763E1,6.070941633E1
4.215489862E1,5.983488995E1
4.225668342E1,6.047738147E1
4.236321883E1,5.831670336E1
4.246570733E1,5.777850577E1
4.257033817E1,5.754999324E1
4.267231071E1,5.844370509E1
4.277402146E1,5.833225456E1
4.288014229E1,5.927190862E1
4.298240350E1,5.826127926E1
4.308763854E1,5.761381636E1
4.318959429E1,5.902687209E1
4.329139275E1,5.718486614E1
4.339679221E1,5.786859253E1
4.350340242E1,5.844563193E1
4.360680367E1,5.802633060E1
4.370848288E1,5.901496189E1
4.381343537E1,6.130030475E1
4.391997754E1,6.214354582E1
4.402205042E1,6.310862493E1
4.412411163E1,5.856772848E1
4.422576342E1,5.960779541E1
4.433223354E1,6.074875064E1
4.443876321E1,6.031155722E1
4.454124387E1,5.947436844E1
4.464295700E1,5.909133294E1
4.474947387E1,5.759940977E1
4.485613071E1,5.767456886E1
4.495851617E1,5.743735862E1
4.506010350E1,6.054033538E1
4.516662346E1,5.897058885E1
4.527306383E1,5.768795281E1
4.537573129E1,5.868979913E1
4.547746913E1,5.672964138E1
4.558401533E1,5.932806802E1
4.569053863E1,5.828328683E1
4.579292375E1,5.630906726E1
4.589475217E1,5.766778698E1
4.600128888E1,5.751903247E1
4.610406058E1,5.812953637E1
4.620828392E1,5.538574571E1
4.631035625E1,5.636183341E1
4.641199183E1,5.531269981E1
4.651855029E1,5.804832346E1
4.662186804E1,5.944512463E1
4.672554062E1,5.568417326E1
4.682768088E1,5.799917542E1
4.692935100E1,6.016080300E1
4.703587750E1,6.171343096E1
4.714249258E1,6.115057192E1
4.724487925E1,5.815860839E1
4.735063100E1,5.712717621E1
4.745705292E1,5.732866029E1
4.756001346E1,5.850374095E1
4.766216483E1,5.978291778E1
4.776379321E1,5.798818175E1
4.787029867E1,5.780926818E1
4.797674058E1,5.860698198E1
4.807930050E1,5.878625100E1
4.818104925E1,5.891142138E1
4.828750025E1,5.943589373E1
4.839075058E1,5.940669832E1
4.849457813E1,5.950027159E1
4.859659833E1,5.904359159E1
4.869835125E1,5.847479618E1
4.880489338E1,5.935017655E1
4.891149883E1,5.599053983E1
4.901382475E1,5.779439126E1
4.911553762E1,5.822049384E1
4.922197021E1,5.812558047E1
4.932766996E1,5.670718004E1
4.943113208E1,5.768523913E1
4.953270638E1,5.715615522E1
4.963358904E1,5.996323701E1
4.974005508E1,5.807700141E1
4.984632254E1,6.029304763E1
4.995060629E1,6.240624492E1
5.005708621E1,6.056259881E1
5.016344475E1,6.048940650E1
5.026562292E1,6.111702303E1
5.036733142E1,5.763160162E1
5.047376100E1,5.967797809E1
5.058022533E1,5.922591130E1
5.068285708E1,5.728182076E1
5.078459962E1,5.793118444E1
5.089117308E1,5.931855869E1
5.099765696E1,6.124488647E1
5.110014387E1,5.994695550E1
5.120181083E1,5.570913372E1
5.130662417E1,5.744547385E1
5.141330246E1,5.769822220E1
5.151548079E1,5.845185886E1
5.161739521E1,5.803366552E1
5.171916396E1,5.663445205E1
5.182399221E1,6.029028599E1
5.193053221E1,6.209144545E1
5.203273629E1,6.073265930E1
5.213475479E1,6.029542005E1
5.223655875E1,5.717455643E1
5.234134683E1,5.492414480E1
5.244783092E1,5.773041618E1
5.255014446E1,5.725111361E1
5.265218596E1,6.013931308E1
5.275393796E1,5.869864228E1
5.285878817E1,5.749414667E1
5.296525329E1,5.802414993E1
5.306748346E1,5.831278248E1
5.316953679E1,6.066909886E1
5.327132179E1,5.879740641E1
5.337612946E1,5.842082880E1
5.348261767E1,6.001605238E1
5.358490112E1,6.012857180E1
5.368694754E1,6.146664277E1
5.378936463E1,6.016844985E1
5.389357375E1,6.035481763E1
5.400009738E1,5.669802028E1
5.410223792E1,5.840276390E1
5.420444817E1,5.771948327E1
5.430625071E1,5.838078895E1
5.441104171E1,5.714196762E1
5.451758312E1,5.686952412E1
5.461988633E1,6.087729012E1
5.472188896E1,5.893800105E1
5.482367775E1,5.817810234E1
5.492844921E1,5.689815076E1
5.503449387E1,5.837431431E1
5.513726979E1,5.952181771E1
5.523930296E1,6.056926380E1
5.534106450E1,5.977798334E1
5.544587987E1,5.874694147E1
5.555063071E1,5.832970521E1
5.565474358E1,5.875680760E1
5.575673442E1,5.699185870E1
5.585846246E1,6.003165528E1
5.596328196E1,6.205370842E1
5.606977004E1,5.871180171E1
5.617565542E1,6.040307447E1
5.628245896E1,5.801439819E1
5.638903542E1,5.775007031E1
5.649110963E1,5.798352390E1
5.659289617E1,5.875015402E1
5.669943058E1,5.916405752E1
5.680598971E1,5.916905941E1
5.690833658E1,5.953222346E1
5.701257608E1,5.732680081E1
5.711741837E1,5.901200259E1
5.722336267E1,5.872115998E1
5.732549767E1,5.537010439E1
5.742705208E1,5.826977152E1
5.752990217E1,5.653876304E1
5.763639425E1,5.740845026E1
5.774053792E1,5.758513345E1
5.784282758E1,5.924323517E1
5.794448871E1,5.959551868E1
5.805055267E1,5.501700464E1
5.815702029E1,5.685199202E1
5.825995117E1,5.921805081E1
5.836169371E1,6.104222251E1
5.846816683E1,6.033299412E1
5.857330938E1,5.957388856E1
5.867524358E1,5.919877837E1
5.877742046E1,6.006414404E1
5.887901904E1,6.081461995E1
5.898548813E1,5.716283686E1
5.909206217E1,5.924267318E1
5.919806917E1,5.802798706E1
5.930460775E1,5.984469601E1
5.940963142E1,6.093117183E1
5.951170225E1,5.813047181E1
5.961338346E1,5.961079462E1
5.972007167E1,5.946396970E1
5.982651788E1,6.242632369E1
5.992891687E1,6.176221305E1
6.003052321E1,6.037014956E1
6.013139713E1,5.897491979E1
6.023784288E1,5.972146532E1
6.034418446E1,5.875665467E1
6.045063258E1,5.921200490E1
6.055714208E1,5.978084556E1
6.066124117E1,5.972763863E1
6.076327538E1,5.923785890E1
6.086495425E1,5.915162557E1
6.097145892E1,6.048379431E1
6.107801262E1,5.961066107E1
6.118057754E1,6.044109658E1
6.128217725E1,5.887195882E1
6.138864521E1,5.717607372E1
6.149512483E1,5.919352715E1
6.159776054E1,6.012490614E1
6.169938542E1,6.246000812E1
6.180582096E1,5.817705912E1
6.191230283E1,5.874274895E1
6.201499429E1,5.790607004E1
6.211657438E1,5.913446291E1
6.222311475E1,5.833386993E1
6.232962033E1,5.728933189E1
6.243219012E1,5.768311881E1
6.253391063E1,5.770287082E1
6.263650596E1,5.885707096E1
6.274295392E1,5.885524778E1
6.284751488E1,6.080986238E1
6.294960533E1,5.741936475E1
6.305129267E1,5.778631664E1
6.315780654E1,5.965711627E1
6.326429400E1,6.106836692E1
6.336684196E1,5.992933461E1
6.346858287E1,6.235055956E1
6.357504146E1,6.005410665E1
6.368151308E1,5.990729922E1
6.378406013E1,6.066673381E1
6.388585933E1,6.150068824E1
6.399176067E1,5.974288827E1
6.409767588E1,5.797923039E1
6.420128954E1,5.876488924E1
6.430297304E1,6.043047239E1
6.440957046E1,6.123622444E1
6.451408262E1,6.129798643E1
6.461656067E1,6.094433645E1
6.471859446E1,5.960633903E1
6.482027196E1,6.103379138E1
6.492684600E1,6.123323450E1
6.503009729E1,6.000617459E1
6.513374171E1,5.813559972E1
6.523597096E1,6.038173565E1
6.533753213E1,5.974383051E1
6.544273258E1,6.047595868E1
6.554915196E1,5.987854443E1
6.565133896E1,5.955150271E1
6.575328950E1,5.841510978E1
6.585496975E1,5.916666196E1
6.596075092E1,5.893098331E1
6.606729846E1,6.165408971E1
6.617067308E1,6.045854354E1
6.627285900E1,6.081388469E1
6.637937929E1,6.011996427E1
6.648570413E1,5.721064279E1
6.658782363E1,5.849418332E1
6.669209438E1,5.964349576E1
6.679863600E1,6.165348220E1
6.690293013E1,5.652992292E1
6.700504675E1,5.864658197E1
6.710674192E1,5.843095753E1
6.720942529E1,5.909414037E1
6.731412196E1,5.925260647E1
6.742035929E1,5.923253646E1
6.752235483E1,5.942786400E1
6.762403067E1,5.866815819E1
6.772672462E1,5.844934417E1
6.783248842E1,6.037834139E1
6.793770004E1,5.984846545E1
6.803973921E1,5.845588875E1
6.814138312E1,5.975767136E1
6.824411542E1,5.676359834E1
6.835057800E1,5.923024456E1
6.845497571E1,5.817035319E1
6.855702333E1,5.809905790E1
6.865874613E1,5.768198862E1
6.876146958E1,5.780172243E1
6.886738892E1,5.996417634E1
6.897234908E1,5.828166530E1
6.907445558E1,5.798434579E1
6.917615900E1,5.708357071E1
6.927879308E1,5.858004712E1
6.938531321E1,6.160102928E1
6.948977462E1,6.090018439E1
6.959174554E1,6.046810797E1
6.969349088E1,5.961639439E1
6.979622842E1,5.836964727E1
6.989988142E1,5.870237524E1
7.000635958E1,5.895607034E1
7.010911833E1,5.828552862E1
7.021083375E1,5.701566109E1
7.031358071E1,5.732578642E1
7.041999779E1,5.831154914E1
7.052436163E1,5.979678467E1
7.062645929E1,5.935852665E1
7.072817804E1,5.740131048E1
7.083094308E1,5.745491842E1
7.093745625E1,5.883019302E1
7.104170488E1,5.744449216E1
7.114386187E1,5.709526008E1
7.124557333E1,5.943410600E1
7.135062696E1,5.912657802E1
7.145714492E1,5.799542797E1
7.155913675E1,5.788846193E1
7.166115258E1,5.736598461E1
7.176289129E1,5.879091643E1
7.186563162E1,5.857100985E1
7.196898358E1,5.821519350E1
7.207543471E1,5.988536041E1
7.217863667E1,5.971042801E1
7.228026825E1,5.917847456E1
7.238302917E1,5.880867752E1
7.248959687E1,5.863347816E1
7.259384433E1,5.796206711E1
7.269596208E1,5.666987502E1
7.279762042E1,5.674016138E1
7.290042054E1,5.740436900E1
7.300697188E1,5.820307118E1
7.311128921E1,6.045652097E1
7.321338967E1,6.170668422E1
7.331500579E1,6.028248794E1
7.341776042E1,5.764229917E1
7.352435050E1,5.911616501E1
7.362855242E1,5.952262020E1
7.373069733E1,5.774864253E1
7.383229950E1,5.647089460E1
7.393512692E1,5.917005211E1
7.404163792E1,5.993211783E1
7.414592425E1,5.968763605E1
7.425062837E1,5.787179729E1
7.435707821E1,5.781854279E1
7.446298521E1,5.985708952E1
7.456517817E1,5.976177621E1
7.466681071E1,6.026808142E1
7.477340021E1,5.968513583E1
7.487986458E1,5.953089936E1
7.498239617E1,6.052230674E1
7.508400633E1,5.875532851E1
7.519054858E1,5.910725704E1
7.529420154E1,5.683794796E1
7.539765771E1,5.605695840E1
7.549972404E1,5.770204656E1
7.560137583E1,5.900369446E1
7.570787963E1,5.962222368E1
7.581453696E1,6.007060227E1
7.591690379E1,5.829110174E1
7.601854583E1,5.687051062E1
7.612498796E1,5.752248527E1
7.623071271E1,5.804222881E1
7.633214675E1,5.867562429E1
7.643431437E1,5.952323774E1
7.653593421E1,5.878382352E1
7.664245321E1,6.014787430E1
7.674889246E1,5.874629402E1
7.685151375E1,6.041063934E1
7.695318600E1,5.821109724E1
7.705962946E1,5.743186924E1
7.716610342E1,5.843630700E1
7.726877958E1,5.991726534E1
7.737040687E1,5.967941384E1
7.747691950E1,5.904794314E1
7.758338288E1,5.867480781E1
7.768598804E1,5.917750559E1
7.778759508E1,5.752762646E1
7.789415504E1,5.881578489E1
7.800067537E1,5.934305766E1
7.810471483E1,6.028885472E1
7.820679600E1,6.013237244E1
7.831355200E1,5.978712183E1
7.841834412E1,5.989850139E1
7.852034063E1,5.867513772E1
7.862199787E1,5.974059298E1
7.872291254E1,5.782506799E1
7.882939413E1,5.708834431E1
7.893563683E1,5.828336618E1
7.903777546E1,6.184183966E1
7.913938492E1,5.864850754E1
7.924564842E1,5.811421018E1
7.935032779E1,5.834302042E1
7.945302742E1,5.786221725E1
7.955505942E1,5.787671183E1
7.965674971E1,5.732508053E1
7.975931458E1,5.829143175E1
7.986579012E1,5.931530650E1
7.997038471E1,6.054919709E1
8.007241725E1,5.878273066E1
8.017413096E1,5.990029760E1
8.028056600E1,5.795341967E1
8.038707162E1,6.170966328E1
8.048959083E1,6.023742390E1
8.059141950E1,5.917635589E1
8.069792075E1,5.930023964E1
8.080090221E1,5.994444565E1
8.090494296E1,6.038312757E1
8.100694038E1,6.060719043E1
8.110869687E1,6.193567843E1
8.121525887E1,6.275674179E1
8.132174625E1,6.414610656E1
8.142406567E1,6.154206786E1
8.152590658E1,6.236478203E1
8.163237650E1,6.010971321E1
8.173883567E1,5.978642176E1
8.184119729E1,6.299990587E1
8.194293313E1,6.098728916E1
8.204947421E1,6.332971830E1
8.215415842E1,5.845182661E1
8.225645008E1,6.135646804E1
8.235860821E1,6.089789776E1
8.246018713E1,5.981185528E1
8.256671433E1,5.883569441E1
8.267317583E1,5.952684390E1
8.277578904E1,6.019016352E1
8.287752437E1,6.052007609E1
8.298407054E1,5.882524934E1
8.309057821E1,5.738094953E1
8.319299708E1,6.056780007E1
8.329554854E1,6.084066423E1
8.340216371E1,5.929160032E1
8.350821842E1,5.930717751E1
8.361019896E1,6.061810796E1
8.371199500E1,6.215401322E1
8.381857842E1,6.081817923E1
8.392512233E1,6.194895340E1
8.402737508E1,6.393420247E1
8.412919721E1,6.684940518E1
8.423565838E1,6.442467463E1
8.434219563E1,7.238192945E1
8.444462700E1,7.447588014E1
8.455059975E1,6.750857291E1
8.465706013E1,6.561730910E1
8.476170863E1,6.861664246E1
8.486342104E1,6.515921547E1
8.496911767E1,6.070250687E1
8.507089913E1,6.205998180E1
8.517697742E1,6.279120778E1
8.527904742E1,6.196125509E1
8.538074225E1,5.807970529E1
8.548727767E1,6.009626804E1
8.559374900E1,6.058086082E1
8.569621800E1,6.012016047E1
8.579792979E1,6.795576183E1
8.590447321E1,6.599587082E1
8.601099004E1,6.372916108E1
8.611346542E1,6.240624012E1
8.621515767E1,6.022088388E1
8.632004621E1,6.285103661E1
8.642429171E1,6.253148570E1
8.652886938E1,6.146233827E1
8.663084946E1,6.030798633E1
8.673245592E1,6.059382136E1
8.683886375E1,6.128346004E1
8.694523858E1,5.958364679E1
8.705055371E1,5.967855014E1
8.715703058E1,6.056467425E1
8.726312333E1,5.903183559E1
8.736524450E1,5.941868338E1
8.746693083E1,5.984042437E1
8.756897667E1,5.899515632E1
8.767542746E1,5.982595551E1
8.778127429E1,5.944245006E1
8.788411337E1,5.925748908E1
8.798637004E1,5.824879197E1
8.809296437E1,5.969079287E1
8.819897458E1,6.031022902E1
8.830405283E1,6.012428115E1
8.840757825E1,6.278476759E1
8.851196275E1,6.094092269E1
8.861696754E1,5.981112243E1
8.872282988E1,6.310330826E1
8.882857733E1,6.112900220E1
8.893210296E1,6.261525470E1
8.903419813E1,6.272843965E1
8.913587800E1,6.185114763E1
8.924237842E1,6.249657770E1
8.934527054E1,6.241883988E1
8.945149187E1,6.179798854E1
8.955314621E1,5.929350939E1
8.965958479E1,5.794009154E1
8.976192504E1,5.750748422E1
8.986673608E1,5.632064274E1
8.996886154E1,5.701064627E1
9.007052171E1,5.663045555E1
9.017703496E1,5.792799499E1
9.027858475E1,5.912309613E1
9.038417600E1,5.802066208E1
9.048621717E1,5.858413181E1
9.058789821E1,5.646358504E1
9.069426792E1,5.862689900E1
9.080138342E1,5.843244387E1
9.090341821E1,5.965529979E1
9.100512704E1,5.853362582E1
9.111165629E1,5.888378405E1
9.121817346E1,5.765117469E1
9.132071504E1,5.888080430E1
9.142239500E1,5.742979963E1
9.152849629E1,5.694922493E1
9.163419325E1,5.750042735E1
9.173601450E1,5.732343590E1
9.183807783E1,5.742569373E1
9.194049613E1,5.720180920E1
9.204498308E1,5.787826927E1
9.215058550E1,5.718814360E1
9.225528608E1,5.800335493E1
9.236161354E1,5.929149711E1
9.246808833E1,5.712548979E1
9.257234408E1,5.793933265E1
9.267824371E1,5.922519383E1
9.278479196E1,5.761871077E1
9.288949421E1,5.822736033E1
9.299482054E1,5.687192156E1
9.309752858E1,5.802645233E1
9.320402688E1,5.589853363E1
9.330676446E1,6.071406138E1
9.341143617E1,5.591125096E1
9.351783687E1,5.819007000E1
9.362374750E1,5.977117137E1
9.372809425E1,5.828212493E1
9.383457575E1,5.730390546E1
9.394087567E1,5.735494545E1
9.404487758E1,5.715581016E1
9.415060888E1,5.895576402E1
9.425614346E1,5.932050740E1
9.436153854E1,5.953273460E1
9.446802292E1,5.804858918E1
9.457309967E1,5.857881005E1
9.467815571E1,5.740459028E1
9.478169583E1,5.854355018E1
9.488816146E1,5.806961819E1
9.499021196E1,5.798528644E1
9.509479092E1,5.659452446E1
9.520122300E1,5.729423281E1
9.530729671E1,5.937852946E1
9.541143704E1,5.836234983E1
9.551737971E1,5.923343405E1
9.562342521E1,5.813210768E1
9.572803804E1,5.756462457E1
9.583376208E1,5.730043831E1
9.594005833E1,5.757579795E1
9.604472742E1,5.951313518E1
9.615065779E1,5.890914697E1
9.625638654E1,5.981684906E1
9.636141137E1,5.651710338E1
9.646309658E1,5.787704291E1
9.656512163E1,5.773353993E1
9.667164892E1,5.701746308E1
9.677794788E1,5.759905631E1
9.687964312E1,5.846074530E1
9.698613437E1,5.881413970E1
9.709009917E1,5.805198495E1
9.719515396E1,5.791161553E1
9.729689446E1,5.775270056E1
9.740346158E1,5.808631839E1
9.750680313E1,5.860083842E1
9.761239321E1,5.882323864E1
9.771414508E1,5.802048641E1
9.782066767E1,5.880734122E1
9.792343883E1,5.730596925E1
9.802774621E1,6.074261742E1
9.812971371E1,5.831756751E1
9.823589638E1,5.777453142E1
